,qid,question_text,target
5201,894bf46e998b667d0366,What is meant by aggregate demand?,0
5202,f30191927b3ada61075e,"What factors did Target Corporation take into consideration when deciding the location of their stores in Mountain View, California?",0
5203,d5e76b08f01fc3c52107,What can I expect with 365 marks in NEET UG 2018 with OBC catagory for private medical college in Maharashtra?,0
5204,4c743154281be478ecce,Who was the last king of Nepal before overthrown to become republic?,0
5205,f5c760762faae77626d6,Did the wife of Tsar Nicholas II share his hostility to Jews?,0
5206,0c7a7298336231cdcf08,"If you were a guest host for TCM introducing the movie before they play, what would be your list of movies? It can even be a movie that is not on TCM but should be.",0
5207,f7903c693ec73a16d691,How could the Roman Republic have survived?,0
5208,308254fd92808b44e14e,Is there any website content writer?,0
5209,63b45c09c6abe645d198,What is the PHP code for a multiple choice option?,0
5210,b4b7c0113367a67d3d2a,"Which app will you use at first, once you have taken the mobile when you are bored?",0
5211,04f1940f1a74f4e6766b,Why do only the kind people suffer the most?,0
5212,1067bf6e4b69c6fae901,"How can I solve ∑ sin⁡ (k π/n) (k=1 ,k=n-1)?",0
5213,ca9eb3a2fa200f83d5b6,Is it necessary to always be on guard in society?,0
5214,0d4e0da5153f672ed022,"What is it like to live in the Dalles, Oregon?",0
5215,22cf12a2d0b0f555e226,How can I accept the fact that I suck?,0
5216,a5666bc572a963cb0199,Are cannabis by products legal in Singapore?,0
5217,bf65690f107f46ae1da6,What has Harry Connick Jr. achieved as a singer?,0
5218,e5d05ff0dadf9834b06b,Should Monday start on Saturday?,0
5219,bac4f6e56aa89d43c6c4,Is there a biological reason for eating three times a day?,0
5220,d39248a2b3b5a84d42d0,What are the principles of inventory management?,0
5221,5a930b92dad37048b6fc,"Why do a lot of woman relate money to love in third-world countries, like you have to be able to take total care of them before they start caring?",1
5222,464ed9d77cc7c6e5d2f7,Wil my ex gf ever talk to me again after initiating no contact?,0
5223,8fb9e3d669d4353301c7,"Can individuals trade bitcoin futures on CME and CB? If so, how?",0
5224,67872e0f5476ba21a9a3,Why is my dog so aggressive towards my other dogs all of a sudden?,0
5225,482a30939220040aa07f,What can I take for a sore throat and runny nose while being pregnant?,0
5226,b51344a63bf8e9deb248,Is Meghan Markle the beginning of the end for the royal family?,0
5227,00f2a44bac26bbdaa936,Is there a political position that is socially liberal but is against big business and big government?,0
5228,9563872ed87e1376f7e8,How can you describe shadows?,0
5229,8c2ff3b39ead906aba34,Why does everyone have white teeth except me?,0
5230,d9282e42ea57b5d57f63,"If someone insults your nationality in school, what is the best thing to do?",0
5231,66a831b75b56743da4f4,What do you miss about the 1970's?,0
5232,fcd8878e6dc8c60b2d44,How can I improve my pronunciation for English specifically?,0
5233,72794090afb23df80a69,Why is it that Legendary Boxer Larry Holmes is never considered in the top 10 greatest heavyweight boxers of all time?,0
5234,2b933f93c326d9a4dc7c,What are some things you do for your girlfriend that she never know?,0
5235,36a83942c92ae1f823d6,Which player will have the biggest breakthrough performance for the New York Knicks in the 2017-18 NBA season?,0
5236,4f250ff323e3dec9a569,What are the unspoken social rules in silicon Valley?,0
5237,b291637482808d8af013,"How does the speaker come to terms with his plight in order to reconcile and redeem his newly formed identity in the poem, the slave dealer?",0
5238,c82e02cb0622cf065336,How is well water disinfected from E. coli in isolated communities?,0
5239,ea4655f03857e58dc402,What are the arguements for and against catalonian independance?,0
5240,e918cd3fb36762ef528a,What are the disadvantages of doing an Engineering in India?,0
5241,743cb9936f5190ff796d,Why does every kind of birth control pill make me nauseous for days or weeks when my body use to tolerate them years ago?,0
5242,2417eb42af49a535ec14,"The great king, selecus I Nicator, was a contemporary of?",0
5243,a48418980c1bdaf08167,Why does heavy industry involves higher capital intensity than light industry?,0
5244,5b27c2740094700db0fb,"What if your boyfriend asks another girl to be FWB, does it count as cheating?",0
5245,2907b09d129cbaa858ce,Can a Supreme Court Justice be impeached for having lied under oath during the nomination hearing?,0
5246,e06a1c4a070ba5455787,Who would win in a battle between Darth Vader and Thor?,0
5247,f61a685d4b6f919fde1a,What’s the dumbest thing you’ve ever done to someone you loved?,0
5248,4e3139a2f8b85c484d8f,Why is Dr Pepper not as common outside the US as other north-American soda brands?,0
5249,a28eaad950e0636b1a52,Is there any website from which I can learn/attend free ethical hacking course?,0
5250,b1b028572c20f9896622,Where can I find online political books?,0
5251,0cbf20aca8fc29f99f6a,What is Minette Walters best known for?,0
5252,91eab62e6ba822933152,What is the best place to relax in Gurgaon?,0
5253,a388acb6f3b3a7ed396b,If your husband cheated on you with several guys sometimes same time and gave you HIV and kept sleeping around and then blame you what would you do?,0
5254,58b8a009f09a8dddc319,How much tax would have been received by government had Patanjali Ayurved been paying corporate taxes?,0
5255,26f5aeb4334fae7d0752,Do the buttons used to play the ocarina in Ocarina of Time map consistently to music notes?,0
5256,e3d5647248b7e9dc7026,How can I connect clients who offer essay wring jobs in various disciplines?,0
5257,2f5b16ce354610cfdd97,What conditions does a patient need to be on a drip of glucose?,0
5258,8ac84f4c25e51192fbfb,How does one present themselves well?,0
5259,7373d4bed4699566bf21,Who would win the war between IS and Chinese communist?,0
5260,b49e409e7e850891b227,Is parkour illegal in my house?,0
5261,99befd1a037f86a1762b,What is Jetpack for Android development?,0
5262,4a6ac33ab22a8a6c2b7f,Are men better suited to handle feminist bullshit since they can't be accused of having that opinion to deliberately be a token by feminists?,1
5263,23b517e5977f9c1e0a53,Who are the top three active song writers in rock music?,0
5264,6dbd3246c7eba4b3111d,What is the hybridization of CO2?,0
5265,d6303c5b530ef157cae3,What would happen if the Wehrmacht returned today but it is a cursed army?,0
5266,fd15e449bc878f8ed95a,What were some great characteristics of Gabriel Macht for portraying Batman?,0
5267,a1a3dd4433128b0bbb98,"In basic pool (billiards) if you pocket the cue ball as well as an object ball is it a foul, fault and/or penalty?",0
5268,5abcbde016c61999172c,Describe your favorite alternate history world.?,0
5269,2eb59514067f9d38adc8,Is there another medication that relieves pain other than a narcotic?,0
5270,7764729ccfc56f82da74,What can we learn from Abdel Rahman Badawi's views on existentialism?,0
5271,5efbfbe3cd19ce278f03,What is meant by electrical image?,0
5272,8fcec6d02ada8614be01,How can I reward someone on social media?,0
5273,63397a32c58e6083376e,What is the reason that all the husband's torture their wives?,0
5274,c955d04585b75fd7f702,Why is Rand Paul a deficit hawk when it comes to spending but supported a trillion-dollar tax cut?,1
5275,2e0b3ec8d8f2be0fa53d,What are the symptoms of a damaged holocrine gland?,0
5276,69f7b936b9a1c73f6220,"What is a logic of FDA behind removing depression, OCD and acne by sacrificing sexuality?",0
5277,948f60d9d3a0b8eef9fc,Where the resolution for the removal of vice president can be proposed?,0
5278,a4a600d1e751c4d8cbd3,Why are the UK police really inefficient and unequal in case treatments?,1
5279,9f31d10a6c202e389c23,Are there some cool subjects related to marketing and sales you would advice for a first degree dissertation?,0
5280,ad7b3ae2fda2820000c4,Kya chal rha?,0
5281,24cb6f9be75a88ae7d1e,How long can someone in a conflicting place?,0
5282,0a1eeed563c763f52959,Why would someone intentionally try to isolate a younger sibling and control who they communicate with?,0
5283,787790b3d2a42174377d,"If I boiled pork in a pressure cooker and never opened the lid, will it ever rot?",0
5284,7ecba654a4bca07b9427,How do I get all email address with my name?,0
5285,90cc2237ba043daeee02,How can you drive without insurance?,0
5286,cb2a5f3cadd8ff3157a2,How am I gonna deal with my red-light ticket as a cyclist?,0
5287,d17e9e7c6839f62d32ad,Which is the best Solar tank company?,0
5288,a52cd1ed1cd2132401bf,What would happen if I leave while being issued a parking ticket?,0
5289,6e20acb4c234782bb200,Is it possible to run Android on a surface pro 3?,0
5290,f82a1cdb65411bf59d61,Who is the player of ISL 2017 and 2018?,0
5291,a4963deb337de5051cd8,Which army was first to reach Berlin during World War II?,0
5292,9f1e135dc58ffe07bffa,How much energy is released when hydrogen is fused to produce one kilo of helium?,0
5293,3756e8f55b76d0ebf5df,What are some quotes from Quran?,0
5294,bd1090dc6c4f87cce7bd,Why are Americans/Westerners so Fake and Comformist?,1
5295,2d53d3e75cae51a4a1bf,Credit card fraud happened with me today Now what should I do?,0
5296,07fe6c99de5d4ecf4f15,What do you feel like you've been blessed with today? What things are really you grateful for today?,0
5297,4c4e861ac8038a69c0ad,Does England have a rich history?,0
5298,52b9ac8b410c71ea4dcf,How do I promote a single track in Nigeria effectively?,0
5299,00e6acbe665528cc3d42,What is wrong with R Kelly? Why is he constantly accused of pedophilia?,0
5300,e74773fe5a86c0fa5480,What do people think about this documentary about untouchability in India?,0
5301,39f8892f1d50ebdb2089,What are the special snack bars for business?,1
5302,fa557d6268b097ee3a42,What are some examples of metropolitan areas?,0
5303,c005ec5dcdcbe1ffc4de,What are some good books or resources to learn about puzzle designing?,0
5304,c6b26c52df7c3aa2aac0,What is Simon Tham known for?,0
5305,72496ce7afb1d9d79f5d,How good is Quinnipiac University?,0
5306,efd32c1e25d2b97cb0df,"What does ""CT"" stand for in ""8ct Crayons""?",0
5307,f91b3c33a293b1e7dc5d,"Would you believe a single word that your ex-boyfriend tells you after you caught him cheating? (eg: he’s sorry, he only loves you)",0
5308,861e60c64c7a27c36766,What anime should I watch if I like Naruto and MHA?,0
5309,7b03fef454b09f43911b,Will coverage resume shortly?,0
5310,606665cfa134da32c366,What is the most dangerous eel?,0
5311,0a7a7a62a37a394cec3f,Who was the worst patient you?,0
5312,4d4f4b4f063d097bcbb9,What is it like to visit the Natural History Museum in London?,0
5313,3564dee2db8d70bfd3b5,How can you eradicate the hazard in biogas digester production to make it environmental friendly?,0
5314,81af6295c418de3f70e4,Is it more justified to be racist towards Whites than Blacks?,1
5315,4a7e10a2fa72a53ce9cf,Why are all pilots assholes?,1
5316,e5e6621c10ecdfb901a8,What is that one thing you could have done?,0
5317,8b78f6cadc14b9dfb265,How can I apply for the job in core electronics companies?,0
5318,abf4be8cb89bd7841115,Will we be able to understand 4th dimensional objects in the event that we can visualise one?,0
5319,f665ba2a637950c9d5de,What are the conditions needed to shatter an object? (Is it physically possible to shatter anything?),0
5320,50f2f8599fbf7fbfbc81,Why doesn't Cyprus form a federation?,0
5321,958e1004a17378a907ba,How will the sale of the Los Angeles Times effect its political slant?,0
5322,82e3eeb2a2f6a72e307f,If you astral travel while you are naked will you be visibly naked to others in your astral projection?,0
5323,17c71c9a101b13680545,What is oil technology? Is it a study of natural oils or it consists all kinds of oils?,0
5324,f2a692f2f73779894470,What free keyword research tool can I use?,0
5325,59fd441972ccf35e9b25,How can I overcome the depression of loneliness?,0
5326,ddf1bfaa868a2236b03c,What is Gottfried Leibniz's proof that √ {1 + √(-3)} + √ {1 + √(-3)} = 6?,0
5327,0ad1fc2b2fb17618da8e,How do you politely tell someone that you don't want to be bothered?,0
5328,1c34c5a8db49aac79dbc,What is the cost difference of a 50 gallon vs 80 gallon electric water heater?,0
5329,1709f116e928e3417bd3,Which chapter I Should Leave in Hindi in sahyati and ekanicay?,0
5330,389f8ebf79d6750de911,How much energy does 1kg hydrogen gas produce?,0
5331,f29326c028719fd96cba,"If I had to develop 3 skills to succeed in life, what would they be?",0
5332,2b8484702a68ad9b517c,Why does the Hotmail upload limit reduces to 25mb?,0
5333,887737fab9250f67f5c4,Can bsc first year pass out compete KVPY exam 2018?,0
5334,703acb6675704e8ff5bf,What are some websites to watch free movies without signing up or creating an account?,0
5335,930544c76b6073e8f49f,Is it possible to die from excessive G-force?,0
5336,529ae793511d00770a6c,What are the types and groups of RNA?,0
5337,4e7edff710acbe78c01f,Can you give me your opinion?,0
5338,e5857b140d75e6c514b1,What should I do if I fear robots?,0
5339,765322a8f74da6da9d2f,Why does the conductivity increase with less dislocations?,0
5340,7b2fc7ebe526cbb6656b,How will we represent ideal voltage and current sources?,0
5341,9662ab7d0efbfd9badab,What are some examples of political geography?,0
5342,fcae92d12edd990ebb84,How do I mess with a religious person?,1
5343,ddc1441a2773139efa09,Is starbound as good as terraria?,0
5344,07b8ae6de564aec477ca,"In regards to the movie, ""The Black Panther"" what if Hollywood made a movie called, ""The White Cape?""",0
5345,59c5539b4b057c936df8,What can you do to get money out of your checking/bank account and into a crypto account without it being traced?,0
5346,2aac8109809d4d7978de,Have you ever confronted or stood up to your high school bully years later?,0
5347,852ab718c37f53b9a86d,Who are the consumers and customers of Apple Pay?,0
5348,f578fc430f4527904dcb,How long does a relationship last with a narcissist?,0
5349,90ff8e0283edac5969c1,How much marks is needed in GATE for SC candidate for M.Tech in Jadavpur University in mechanical Engineering?,0
5350,2f0a2aeb17f339e189ba,"What type of person would keep referring to people as “low class”, “elite”, etc. in private conversations?",0
5351,9e69694f937a2d73207b,What about acceleration at max height it is finite or zero?,0
5352,7da6de152a656f0becb0,Why does Facebook mark me as spam every time I try to comment on a viral news story with a Snopes link?,0
5353,149595b0025dbdd81c16,Can a up to date vaccinated dog can still get rabies?,0
5354,03f1c04682a21ebe9ba1,What is the 4 agent og soil erosion?,0
5355,dd4b58bc16aaa3bef30c,What is it like to date a Saudi men or any Arab generally?,0
5356,2aa360e380924120e4f2,Why don't I trust my abilities and qualities?,0
5357,0d508093f490531fb9ba,Do radar technicians get cancer?,0
5358,5ebaa79ffaba6b22435d,Did anyone ever heard of 'setealem'?,0
5359,afdce8a264be22d3fc79,My friend with benefits flirts with my close friends. Why?,0
5360,687fd324e326279a4eb0,"If ancient Greeks knew the shape of the Earth, but didn't know gravity, did they think things fall off on the opposite side of Earth? If not, what was their idea?",0
5361,aa6d454efee3f2548257,What is MEAN by rooba?,0
5362,13f859b78388254c810d,What is a muscular dystrophy?,0
5363,ee0b437bfd02f3c7408a,Has there been any advances in nanotechnology?,0
5364,5b6ec6f715fc822655a0,Will President Trump drive the Republican party to the ground in the next four years?,0
5365,73befc5b7ea9c6ecdbb0,Does weed age with time like wine stored in containers?,0
5366,3c73369fdddb094b1c01,What will be the categories in which player are divided in 2018 IPL auction?,0
5367,50002c12ab8190523395,How Can I Get A Free iPhone 6s?,0
5368,fd359919de935ca96af6,Can you heal from complex trauma?,0
5369,4b4bd630e65aeaa262b6,What will be the role of Theon Greyjoy in Season 8?,0
5370,b30a590ade5baff21a79,Does sleeping remove pain?,0
5371,9f01fcbe31a9b9895128,How strong would Kakashi be if he never got the sharingan?,0
5372,b71ee2885e4870ac8027,If I'm trying to lose belly fat what are the best measurements to take?,0
5373,440cc7f1e58fba7576bd,"Would it be a bad idea to pretend to be religious so that my children can ""discover"" atheism like I did?",0
5374,bb57dcb77af0399a2f66,How I will learn to dress in accordance with the Canadian weather?,0
5375,2974821aa8e4d0aa0047,How do flight attendants deal with jet lag?,0
5376,9f4882c60f9492885e57,"How much would MBBS cost in Germany along with living, food and other expenditures? And what are the requirements for MBBS admission?",0
5377,32910a94ba279dfbe271,Can I put the bleach that comes with my hair dye after I dyed my hair? What will it do?,0
5378,b81e6d7bf2f169591faf,"What inspired Jill Mansell to write the book ""Thinking of You""?",0
5379,242b1f609511f0e3922d,Can you fall in love with a person you have not kissed?,0
5380,7cc093f3449c845a2d0a,Is it ok to dream about dying?,0
5381,da1d83b8704ac76e45e1,Is the latest iOS customizeable like Android?,0
5382,e787156da3547568e03c,Why do you think some people always recommend buying over leasing even if you plan on selling after 3 years anyway?,0
5383,bc52fb9ffb9c2f53c67d,What's the importance of fidget spinner?,0
5384,14b43193224734d96b59,"Which company is better to work as a Fresh-grad software engineer in Singapore, Garena or Works Applications?",0
5385,097f9fc2df4036ab0835,What should I do after reading someone’s suicide note and they’re still alive?,0
5386,c7f3bb408874e241d1e3,How many subjects are in arts?,0
5387,4d497030493ffbf8dea1,Why do we love Chandler so much?,0
5388,a3e572e956f1fa075513,What is your rebound story?,0
5389,5f70e229ef5a8930150a,What qualities are needed to become a good CA?,0
5390,f579843f7c726a8e74fc,Is the loss of Y chromosomes in men associated with disregulation of either the immune system or cellular homeostasis?,0
5391,6f54dcc5ffb2169e4ecf,Why are North Indians less physically attractive than Pakistani?,0
5392,1eaef2ef3ecdd99a7ebf,Is it safe for white tourists to visit the state of Zamfara in Nigeria?,0
5393,28987ca2500ed5402981,"What if I accidentally clicked on ""close loan account"" in SBI net banking? Will my loan account will be closed even when I don't have sufficient funds in my savings account? Or will it deduct when I have the sufficient account?",0
5394,842ddb1aa66f34b3d3d7,Has anyone served legal demand notice to employer as employee is unable to complete full notice period due to medical reasons?,0
5395,8e3c20800e2eab182496,What is the chemical structure of helium?,0
5396,82712cb272ccf4f346a7,"How do you implement the ""final"" and ""static"" keywords on a Java script?",0
5397,0459f95da01d6ced64d2,"What does ""famous seamstress"" mean?",0
5398,e246faf8623c2d20ff53,How do I teach my puppies that it’s okay to poop outside?,0
5399,9353bd05ed5aa0bbe086,what do you think of my Spotify playlist?,0
5400,6e66c3d68cb92aa4e8b3,Why are Pakistani women mostly white skinned and Pakistani man dark skinned?,0
5401,d4ee8434ccd2e026332c,Why is Kerala the no.1 state in India?,0
5402,703f451be1038192ff2b,What are the highest-paying jobs attainable for one with a post-graduate degree in English?,0
5403,723350c58020f1d9c7fc,"Why can't the flu vaccine be improved, so as to be more effective?",0
5404,3077d883139b352868ca,How do I open a grocery store?,0
5405,b27828d32000730a5955,Do colleges care so much about summer programs involving your anticipated major?,0
5406,21cd785b2eb95b5cf6da,Why are exceptions in Java are said to be expensive and how can we use them wisely?,0
5407,b7550b2c1098963704a2,"How can I study better, if I get descracted easily?",0
5408,d9e9d6456635b243a683,Why is violent crime so high in migrant populations in Germany?,0
5409,62dd0380692e4681befd,What is the trend of AI and machine learning?,0
5410,f05d21c86de873c4814b,Is it hard to sell a simple product one developed on the shelves of Walgreens or Target?,0
5411,0373c67f0e164518824f,What influenced Kathleen Battle to become an operatic soprano?,0
5412,c11dfe5c4b407a11f85f,How difficult is it for someone with a physics degree to work as a mechanical engineer?,0
5413,422c7ed063993460bc00,What's the best thing to buy in Dubai?,0
5414,13ea3393633f40b6d23f,"What Delhi people eat, I mean what are the food habits of Delhi people? Can we say that the heat generates because of food habits pushes them for rapes and crimes…",1
5415,5567569d5842cf14e3b3,Is there a solution to my wifi problem?,0
5416,ff15c2e837858c7b5c97,What is the reason for Pakistan to have nuclear weapons?,0
5417,68fa52e4054ab3476ba4,Is sexual orientation genetic or psychological?,0
5418,e7970489e69767bd51e1,How can I live busy?,0
5419,4388c86a75a82866b0ae,What do you do when you're in a room full of people and no one wants to talk to you?,0
5420,e40512cec774937c1052,Do surveymonkey pay you or you pay surveymonkey?,0
5421,6c90446894881aa5ae93,What's the corniest joke you've heard using your last name?,0
5422,5198e323685b9103c340,"How do you prefer to travel? By bus, train, plane, ship, bicycle, foot, or another way? Why?",0
5423,e243cf7634be23284122,How I can recover my password?,0
5424,4464cf9d97c25a8be160,How is a non-disclosure agreement enforceable when the parties' real names aren't on the document?,0
5425,7c82d2e4d6697ce901a0,How do I Remove Unwanted hair permanently in 14 Days in Armenia?,0
5426,da806d3340d6df90f04e,Why is WhatsApp more popular than Facebook?,0
5427,3825fd6932bb1a837952,What were the 10 most feared WWII weapons developed by the Imperial Japanese military?,0
5428,9ed413f0ad4b96f3677f,How do I psychologically bully a bully?,0
5429,2284be50f813ec639c31,How can I redeem Leeann Chin coupons?,0
5430,1573621bfefc00f9af5f,Which Terminator is more creepy?,0
5431,b075d2081bbfea15fd76,How does utility in economics differ from utility in utilitarianism?,0
5432,2449f93469f40955eda4,What is the relationship between China and Pakistan?,0
5433,7504ca7a400045e855ea,What happens to the shape of the cold water bottle as we place it in the sun?,0
5434,2fb01afb79841661d691,What tricks can chickens be taught?,0
5435,1671ffa30f71a9f13b59,What factors affect the formation of typhoons?,0
5436,572920cdacb0501525cd,"How do I find tutors teaching Vedic math in Noida, India?",0
5437,79436aabcfcf6f784bc6,Is it better to wear a medical ID as a neckkace or a bracelet?,0
5438,5e1eb4ffc7158b9edbed,Why are all conservatives who don't agree with liberals branded as far right?,1
5439,42239605047af0cf954a,What do you use regularly and couldn't live without?,0
5440,f057ca57f4485ec1bbb6,What do the letters AA on a 14k ring mean.?,0
5441,5548230ad450db0eef0c,How do FBI agents travel overseas?,0
5442,eada9134e774fdaff09b,When did Quora replaces descriptions with source links?,0
5443,88d4aa6d52765be2674e,In which direction to push my EE company?,0
5444,c53f7765e73fce5ae7e1,"If the news media dosn't report something, does that mean it never happened?",0
5445,dc7e18008dd24969be42,How do you make curved creases in an origami figure?,0
5446,7a618de6c75c8f231b6b,How can we trust women?,0
5447,5866a613f1382661cbcc,Why haven't Indian budget scooters evolved in braking and comfort?,0
5448,030424c515791af5bd4e,What star sign are you?,0
5449,d9385382dab31d5cd8bd,What is the one meaning of the without​ beginning or end?,0
5450,48fe0cef6cba3926fee9,What do you do if you come to know that someone who proposed you sometime back and whom you rejected still loves you and wants you?,0
5451,ad96e97c623a1225c4f6,Do you think good will prevail in the end?,0
5452,b90195bdc49d23a8d2dc,Is Beauty & the Beast really about Stockholm Syndrome?,0
5453,838ed88b79e68bd2c276,Is it bad to ask my company to relocate me from Boston to NYC?,0
5454,7f5cef240368a74b3cc8,How in the world would you meet someone who studies at a different college and has no mutual friends and become friends with the possibility of becoming a thing?,0
5455,cc0cd1c01eea82b3e865,What female rappers are gang members?,0
5456,e1a66d4e65744dfdf939,What do you dislike about the television programs in your country? Why?,0
5457,dda8a11b1c84ee8cd332,What science career can I work if I am bad at math?,0
5458,04fb80fb10d8bab1883f,"India FM claimed ""all countries support India army to occupy China land in Doklam"". ""Can you name one specific country who is supporting India"" asked by a reporter. “Him”, replied by India. Why is India good at false claiming?",1
5459,91a812cdee060e806d62,Why was Harry chosen for the Triwizard Tournament in Harry Potter and the Goblet of Fire (book)?,0
5460,2253f492f936a98c6905,What should you avoid when cooking lamb Nihari?,0
5461,7111418af846497d86b2,Why is Venezuela a bad example of socialism?,0
5462,0cc9c5009771c484977a,How does dark chocolate lowers blood pressure?,0
5463,a646732fa3ef5efdb8d0,"When was the last time someone made you smile, stop you in your tracks, or even taken your breath away?",0
5464,f32baeba83cc4fbc3e79,"Is it proven that Obama was aiding and abetting terror groups such as Hezbollah, while in office?",1
5465,309ee8357506167b257c,How much does the material used to build computers cost?,0
5466,8ab59fb3562b9e2eb689,Does the Qur'an actually promote vilolence/paedophilia/deception?,0
5467,3488e4352df107818453,What should I read if I want to learn about philosophy of ethics?,0
5468,9d543b3a4e9536337872,How should I deal with my roommate who is very complaining and dominating?,0
5469,57fc92ad63b1cad9bdb4,What books are very important to crack NEET?,0
5470,b91769a2c99d0d5f0d42,Does photons particles travels at 299792.458 kps or the energy is shifted from particle to particle with constant velocity as in water waves?,0
5471,525b39dc8a7e2cb4537d,Has anyone received money back from a PayPal claim?,0
5472,ebda6044a14d599bc48f,Does Islam says to tease a woman who do makeup and apply nail polish like Irfaan got trolled for his wife?,1
5473,0ebe010eee8e87adebea,To which professions does biotechnology lead students?,0
5474,d17e1954c838d1a9e346,Do you have embarrassing pet names for your son?,0
5475,a8f9d4c56b27f108dd5c,Why do I want to drink beer always?,0
5476,4200858259c6f108f4db,Why did Microsoft make IE7 and later no longer integrated with Windows Explorer?,0
5477,52be2e21b8a2f892c46f,What are some of the different ways I can turn a video sideways on my iPhone?,0
5478,8a4cf940d97eb40010b7,What are the decomposers in an tundra biome?,0
5479,f8fe9447d783b342cc30,How can I understand geometry?,0
5480,dffefd7000b92eef5c6b,Why can’t you drink alcohol on an empty stomach?,0
5481,11fd10c6fb22bab3be03,Have you found that people with the condition of depression or bi polar tend to exhibit a lack of empathy in their friendships and/or love relationships?,0
5482,14d34accba41bc910a20,What are the best Holistic SEO approach?,0
5483,e000250b253c028e00ea,Why has Lisbon become so popular as a tourist destination in recent years?,0
5484,d634e6ced2d6e4b5fe77,When was the last time you were secretly happy? Why was it a secret?,0
5485,0ad1b03fc81f6131c2f4,I am 21 which good skills I have to start learning which will be helpful in my future?,0
5486,24e47771db5872ada738,What legal paths are available to Mexicans who wish to live in USA?,0
5487,44ae519a739b2dcd0341,How would you say that aluminum is a metal?,0
5488,0f5044fae0ca42610d0b,What things do North Indians absolutely dislike about Southern India (or South Indians)?,1
5489,437e0084bf828e781c0d,"How long does it take, on average, to built a cube?",0
5490,eb516f404dcae4d4d667,Is ski mask the slump god a gender?,1
5491,326694226ae4ab36fc80,How do I make my login form work?,0
5492,40003d3252958b9d3ad2,How would you describe the plot's development in the second episode of the TV anime series Shuffle?,0
5493,6db00a5a6cfc796fd10d,Why didn't the whores just do as they were told and get clean and stop fucking around? Weren't they a nuisance to the Public Health?,1
5494,470be20aa5865b545063,What will happen if artical 370 removed from Kashmir?,0
5495,254f30cc3b6bb4603972,Are women made stronger by weak men or are they made weaker?,1
5496,d52c8c86b74a79802b5a,Why does count olaf want the baudlairs fortune so bad?,0
5497,c6e9b16dc3fece43cddd,What is the hiring process like at Ralph Lauren Corporation?,0
5498,15a8388ff4207359656f,Where are the best places to live in Eronga?,0
5499,ac31d2662bcb7c9c5bf9,How inter ference work in a light?,0
5500,40feca693015bc0e5679,What is the current state of Chronic Fatigue Syndrome incidents and recovery?,0
5501,24b2e76e4bbccc0b2aa5,How do you feel when you see pointy things?,0
5502,f2ee5e6d237db0a01371,What are the types of computers? How do they differ?,0
5503,e6526dce1466a81aa8e0,Why is real estate in Hong Kong so expensive?,0
5504,77b1cb22be2fa21b14c2,How is TATA AIG general insurance company's crop insurance department?,0
5505,b4f8243d9906d306dceb,What is the most effective way to repeal drug prohibition in the United States?,0
5506,20cca0108f9ab70c58c4,What is a conclusion on measure to solve population problem in India?,0
5507,6336c2f3bd042c9409fc,How can I get a balance between work and home?,0
5508,34bd73014dd031114c4e,"Has anyone noticed that the women on Quora who have been in relationships with narcissists are so beautiful, If it hadn’t been such a traumatic experience I would be feeling quite flattered. Do female narcissists also need a ‘trophy’ on their arm?",0
5509,fc695552c93816e2a907,Is pro social the same as high functioning when in the context of psychopathy and sociopathy?,0
5510,4413e44a436e690b4ea9,How easy is it for an Italian to emigrate to the USA now compared to 100 years ago?,0
5511,78b3a2050369442f8d53,What is the difference between Finance and Econimics?,0
5512,2e436436cee101a22433,"What celestial body has a radius of 0.84 , of today 12 26 17?",0
5513,f97525bca1c60297655b,"What can you tell me about streaming technologies? How is it different from just using a video tag to show video on web page and how companies like Netflix, Apple and Google has implemented them?",0
5514,a70d99a8a10e139a77d6,"What are the literary devices found in the book ""Think Out of the Box"" by Diane Deacon and Mike Vance?",0
5515,cddd8d68bc3ab70daf1c,"Who is dumber Milo Yiannopoulos, Ana Kasparian, Stephen Crowder, Jimmy Dore, CJ Parker, Lena Dunham, Ann Coulter or Amy Schumer? Please no partisan ideological answers",1
5516,ab8467ec7a98285e74aa,Why are Indians so intelligent? They know virtually everything especially when it comes to technology. I wish to visit India in the nearest future.,1
5517,17b65bdbb7d48207b440,How can we show sensitivity towards animals?,0
5518,8612a18145b06380d81b,"Is it legal to swim in the Königssee and the Eibsee, Germany?",0
5519,3e71448d788893d225a8,What does hellish heat mean?,0
5520,aa1ba8916a195ecc49b8,What do you think about the innings played by Dhoni in the match versus RCB in IPL 2018?,0
5521,58de696a6f4be6be6fac,If a woman acts like a man should she be treated as one?,0
5522,40656251d1856b06f388,"Of three groups of fighters, which group should the Soul Calibur characters fight the most: Street Fighter, Tekken, or Mortal Kombat?",0
5523,805a9cbba503b00a22f8,Why are so many really bad movies made?,0
5524,f6a2aaf4cf6f5d83b137,What is semantic cohesion?,0
5525,6e921f2df30399a1fd21,How is Padhuka's book for CA final IDT?,0
5526,4321c405a2e7c78957be,Do the anonymous people who ask stupid question to atheist or make nonsense claims ever read the answers let or comment on them?,1
5527,f14295f05afdeb8e80a2,What are the features of Urbtech Hilston Project?,0
5528,81f69c651a7f4fd4ddf4,What are the most pressing human rights issues that exist in 2018?,0
5529,5a2d761f1da46920d723,Is it so hard to get into Directi?,0
5530,c71886bd1eae408dbda6,Can a full face bike helmet reduce the chances of fatality from a shot gun blast to the head at a moderate distance?,0
